Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
65445,ziggy marley & the melody makers,there she goes,1993,reggae,truth hurt tell truth blame wrong wear disguise tread memories haunt haunt tread memories haunt haunt theere go cry loveliness cover shame go take true take true give blame wrong think days spend waste child count million walk memory haunt haunt tread angry grief taunt taunt go cry sexiness cover shame go take true take true give blame wrong think work days spend waste child count million walk taht reef want want woman walk angry grief taunt taunt solo truth hurt tell truth blame wrong wear disguise go cry loveliness cover shame go take true take true give blame dumb think days waste child count million walk memories want want say tread angry grief taunt know taunt go cry sweet caress cover shame go take true take true give blame wrong think work dumb think go cry repeat time,139,0.000496524,0.046692721,0.3007406652196814,0.000496524,0.000496524,0.000496524,0.044539297,0.2109719572017358,0.000496524,0.000496524,0.000496524,0.000496524,0.02066064,0.2621414714271295,0.075322342,world/life,0.3857142857142857
65452,third world,try jah love,1993,reggae,lonely soul direction know seek clue life unanswered question mind heart know hear wander darkness walk million endless voice speak temptation echo choice say seek shall time thirsty quench hungry fee word lose lead sinful life cleanse creation bear witness know know time world bring peace timeless think touch close encounter embrace take life strength change ways wrong right father world live falter deliver evil pain bless heart love unto brother praise say afraid believe save thirsty quench hungry fee word lose lead sinful life cleanse creation bear witness know know time world bring peace know tomorrow lift break hearts sorrow know know time world bring peace wonder world start people mind know begin regret ultimate life satisfaction know excuse grateful inside know right reason inner satisfaction,127,0.000572082,0.000572082,0.3572869835035405,0.035995548,0.000572082,0.000572082,0.028823003,0.2476033463588732,0.000572082,0.000572082,0.000572082,0.000572082,0.1982116577823323,0.1246423903392314,0.000572082,world/life,0.3857142857142857
65455,buju banton,love how the gal flex,1993,reggae,kill fight soldier game earn devil dog machine marines intervene mainly observe wheat field small piece land battle write history time attack time repel sixth time manage break line heart corps lore deadliest weapon earth kill fight soldier game earn devil dog machine marines dog lead ahead attack lead test battle belleau clear advance tree sight final breakthrough control battlefield second marine foes fear kill fight soldier game earn devil dog machine marines time need time appear leader fall hero arise inspire lose glorious deeds live time need time appear leader fall hero arise inspire lose glorious deeds live come sons bitch wanna live forever second marine raise hell fight like dog heart corps lore deadliest weapon earth kill fight soldier game earn devil dog machine devil dog marines,129,0.000835422,0.5558820842569088,0.000835422,0.1515319097648338,0.028030467,0.000835422,0.000835422,0.000835422,0.062125039,0.000835422,0.000835422,0.000835422,0.051167323,0.079882161,0.000835422,violence,0.3857142857142857
65459,ub40,(i can't help) falling in love with you,1993,reggae,wise fool rush help fall wise fool rush help fall shall stay help fall river flow gently darling go things mean hand life help fall river flow surely darling go things mean hand life help fall help fall help fall help fall,42,0.001349528,0.001349528,0.1516376415142839,0.001349528,0.001349528,0.1950522,0.1015201632331644,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.028425728,0.321495865,0.034821103,sadness,0.3857142857142857
65460,lucky dube,jah (live),1993,reggae,live children rastas go right forget present table turn upside know teach write little song praise gonna sing live children rastas rastaman people english different name care write song,29,0.00228833,0.00228833,0.2273661202022583,0.00228833,0.00228833,0.052002645,0.00228833,0.1626785765452456,0.00228833,0.3144337896911488,0.00228833,0.00228833,0.1658761956723158,0.00228833,0.00228833,music,0.3857142857142857
65462,311,paradise,1993,reggae,come thing rest assure come deed shortcut self defeat mean clean reach reward receive take time deep dream veil realm shadow think feel real time tribe feel vibe thrive fear death fear life forget version paradise forget version paradise come devil favor return money drink rid free afraid say mind stricken wear heart sleeveless kickin favorite city pity enemy begin history give rid free begin radiant energy music need sanity fear evolution stand musical revolution follow stop cause breathe live whine bitch switch like honest,85,0.000974659,0.2184772198330941,0.3159456696434517,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.1154883223811826,0.024925525,0.1606208427816943,0.000974659,0.047436026,0.057025465,0.049359681,world/life,0.3857142857142857
65468,311,visit,1993,reggae,wouldn care ask head fall brother go right past world place need speed form greed jones brain freeze thinkin bout choices makin anybody guess cause wheel mess goin goin need need gonna ticket gonna pick hear say hear go like visit wanna visit world visit world time world livin hungry mind business cause rhymin cali playin sayin kings ghetto feel lose grind vato goin loco bring visit dead fade dust strickin wear martens cause kickin friend city pity enemy ready homey stompin jump style cruise frowners float follow smile look ocean plenty look river plenty jump cause style cruise frowners float follow smile golden ticket gonna pick hear say hear go go like,113,0.000626566,0.1117379327733183,0.084140017,0.000626566,0.000626566,0.000626566,0.000626566,0.1276099595362009,0.3307848545548702,0.000626566,0.069504993,0.057716834,0.000626566,0.000626566,0.048125797,obscene,0.3857142857142857
65476,buju banton,the grudge,1993,reggae,long people human sacrifice stand defend right mighty raceyou accomplish stand defend right destroy take tousand build stand defend right conquer land kill stand defend right liberty democracy truly expensive cost life stand fall little thing father heal blind immortal advantage peole heavens hear saviour calamity great patiently humble attain freedom shed blood real hold grudge penal institution inside regulate progress block forward stride souls live nationwide feel shift tide toghether stop selfish shall submit champion course equal right justice advise poor proclaim music flesh afflict soul couldn abuse hand cruelity gain solidarity rewrite page history rewrite page yeah rewrite page yeah,102,0.001169591,0.4630940742468911,0.001169591,0.1264422034185229,0.052537893,0.044732374,0.001169591,0.001169591,0.001169591,0.030384888,0.001169591,0.001169591,0.1909327461335911,0.001169591,0.054470369,violence,0.3857142857142857
65479,ziggy marley & the melody makers,garden,1993,reggae,garden righteousness weep learn wicked contest conquer spare spoil repeat garden wickedness reap youth dare remember tell spare spoil repeat garden fruitfulness plan grow death threat life flow spare spoil repeat garden happiness life best despair near free material care spare spoil repeat garden righteousness weep learn wicked contest conquer spare spoil repeat time spare repeat spare need desperately,59,0.002192982,0.057828332,0.6134303252367809,0.002192983,0.002192983,0.002192982,0.002192983,0.1350386225319727,0.002192983,0.002192983,0.002192982,0.002192983,0.1608079819815622,0.002192983,0.002192982,world/life,0.3857142857142857
65481,ziggy marley & the melody makers,x marks the spot,1993,reggae,mark spot turn fight equality great say righteousness fight dignity live warzone live bombshell world look face plain fight equal opportunity irie fatalized trouble brain shall feel pain sister people slave people sweat blood white racist mentality black enemy hypocrite play cheat mind say travel world live warzone live bombshell world fight begin spot fight fight fight night spot spot people slave people sweat blood blood,66,0.001119821,0.4635056446847303,0.157294627,0.029770568,0.001119821,0.027492519,0.001119821,0.001119821,0.1014206368609874,0.001119821,0.001119821,0.001119821,0.1867546977290201,0.001119821,0.020323456,violence,0.3857142857142857
65482,burning spear,i stand strong,1993,reggae,stand strong stand strong babylon stand strong babylon stand strong babylon stand strong babylon wrong wrong wrong wrong majesty majesty stand strong babylon stand strong babylon stand strong babylon stand strong babylon master fate capton soul master fate capton soul majesty majesty stand strong babylon stand strong babylon stand strong babylon stand strong babylon watch footsteps watch babylon watch footsteps watch babylon watch babylon watch check babylon check stand strong babylon stand strong babylon stand strong babylon stand strong babylon stand strong babylon stand strong babylon stand strong babylon stand strong babylon,92,0.000892061,0.6138886145065361,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.3709463540115973,violence,0.3857142857142857
65484,half pint,money man skank,1993,reggae,stupid bitch stupid bitch tryna curb bitch tryna curb pull bitch better right whip white know nigga tryna like pour half pint hold fore hoe gold dig hoe funny like late great bitch better money date road bank blow loud skank dunk hoe paint nigga clap backboard tell half pussy need passport run hear hoe know niggas go share break nigga go fear nigga go steer young nigga trap house million serve break bitch nigga nerve bitch swerve stupid bitch stupid bitch tryna curb bitch tryna curb strip come nigga table titties like know label fall stupid bitch stupid bitch tryna curb bitch tryna curb tryna money faster know master plan things want shit whip like tryna fuck right tell need need shake bitch know fuck forget nothin pimpin want bitch trick stupid bitch stupid bitch tryna curb bitch tryna curb,141,0.000542594,0.000542594,0.000542594,0.000542594,0.000542594,0.000542594,0.000542594,0.051373765,0.8205503714955159,0.000542594,0.029159883,0.000542594,0.000542594,0.051016554,0.024126331,obscene,0.3857142857142857
65492,third world,reggae radio station,1993,reggae,coore daley tune sound reggae reggae radio station rockin nation reggae radio station rockin nation radio station play nice feel radio station play cause sound people home airwave heart sound capitals world lovin lovin tune reggae radio station rockin nation reggae radio station rockin nation brother play selection spin see even news reggae children positive view reggae rubrub dubdub cause know play hunger baseland shore music electricity blood tune brother lend reggae music hour hour flash country tower super kilo megawatt limit music power children sing ooohoooh stay tune reggae radio station rockin nation reggae radio station rockin nation,99,0.053533224,0.025438964,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.5253024633752397,0.036346944,0.1090560005489132,0.1348254869636472,0.058597283,0.001012146,music,0.3857142857142857
65494,third world,railroad track,1993,reggae,tijuana brass hours drive cry doorstep scream world burn jeer youths like zulu long stay pack tear carriage railroad track flag tool trade home badge tear souvenirs gonna shrink stick outside door wonderful world know politician doorway sit stretch hand think dream nation try hard land gonna plug live single stroke hand trap race throw face spare dime head join mass know thing brave soul stand count stand count anger drip cheek human race weak metropolis economy laugh monogamy end tear bang drink smoke reality pantomime distort haze comatose blind round days,92,0.000956938,0.3055379042212968,0.1948992368966288,0.000956938,0.000956938,0.000956938,0.000956938,0.043809188,0.000956938,0.000956938,0.3050893039250679,0.000956938,0.000956938,0.099882774,0.000956938,violence,0.3857142857142857
65495,barrington levy,survival,1993,reggae,go away land spend time york time england welcome bornland come england vibes fan alive vibes teach dont right book vibes teach dont right book like lawd go stay gun grind horse tonic girls panic teach youths live teach youths survive hold corner save life thats jive youths live sell stone live wipe cars time live people suffer teach teach teach teach hold corner save life thats jive heart poor little heart heart cry youth lawd go stay gun grind horse tonic girls panic teach youths live teach youths survive hold corner save life thats jive,96,0.000809717,0.000809717,0.4618863058791185,0.046358663,0.000809717,0.027268489,0.037523623,0.000809717,0.000809717,0.000809717,0.2846963482355575,0.000809717,0.041546385,0.091003586,0.000809717,world/life,0.3857142857142857
65497,ziggy marley & the melody makers,brothers and sisters,1993,reggae,momma father child hate different fate different state mind mean satisfy brothers sisters brothers sisters black white light difference remember different face different kind smile realize brothers sisters brothers sisters earth mother look scorn time mankind bear live hate join rind blind brothers sisters brothers sisters stranger rasta seed yeah lookin think enemy father momma child hate different fate different state mind mean satisfy brothers sisters brothers sisters brothers sisters brothers sisters brothers sisters life brothers sisters brothers sisters brothers sisters brothers sisters brothers sisters brothers sisters brothers sisters,89,0.000848896,0.1306994711196057,0.3351306110621773,0.000848897,0.028204116,0.000848896,0.000848896,0.000848897,0.025465081,0.000848896,0.000848896,0.01972301,0.4497420575231759,0.000848896,0.000848896,world/life,0.3857142857142857
65501,snow,ease up,1993,reggae,real song song sing think days young kid girl want play look live today make bring tear open eye smoke clear girl happen smile clean time life dream swim team drownin quick change astound gonna world start sweet girl time years start drift star deep pour overflow girl better ease girl better change life ease ease girl better change life ease longer kid consider teens start learn letter life mean good home live good life know somebody good wife wrong things walk body mind enter gateway life choices brain kinda hollow follow voice mislead take body soul say free girl like beautiful look face dope dope pour overflow girl better ease girl better change life ease ease girl better change life ease come final solution rob steal prostitution world shamble life game plenty gamble time things undo longer cause young girls drive tree stop think young child wind close file reminisce look wish know right track train leave station money permanent vacation pour overflow girl better ease girl better change life ease ease girl better change life ease,178,0.000348554,0.000348554,0.3382493341387838,0.000348554,0.000348554,0.000348554,0.000348554,0.000348554,0.1473546214828018,0.069098109,0.000348554,0.000348554,0.062900969,0.1149015743708773,0.030846779,world/life,0.3857142857142857
65502,garnett silk,hello africa,1993,reggae,mama africa mama africa come home come home hello mama africa feel fine fine hello mama africa hear word grey turn blue grey turn blue say word know care oceans away memories flash mind think make time hello mama africa feel fine fine hello mama africa hear word grey turn blue worry long sweet paradise come soon wrong hello mama africa feel fine fine hello mama africa hear word grey turn blue grey turn blue sweetest things golden wind blow fresh vegetation come earth mama africa know life hello mama africa feel fine fine hello mama africa hear word grey turn blue grey turn blue mama africa hello mama,109,0.000611995,0.000611995,0.017723466,0.092324915,0.000611995,0.1826854284472157,0.000611995,0.058091601,0.000611995,0.3031617475233467,0.000611995,0.1199720134708141,0.1237209924953676,0.000611995,0.041989212,music,0.3857142857142857
65505,ziggy marley & the melody makers,world so corrupt,1993,reggae,blind deaf hear babe shed tear drop wicked sigh wicked sigh cause live world corrupt live world corrupt repeat time lie sell cheaper bread starve people truth secretly programme pain disguise life problems repeat live world corrupt repeat yeah live world corrupt live world corrupt right leadeth destruction gladness heart weep grief grief lose today drop speed people need lose today drop speed people need live world live world live world mama change live world live world live world daddy daddy remember tell live world live world live world corrupt corrupt live world corrupt tough rough tough rough,98,0.016290087,0.000730994,0.7016627877895169,0.000730994,0.030339589,0.048058453,0.000730994,0.000730994,0.1300645643234705,0.000730994,0.000730994,0.000730994,0.000730994,0.064081594,0.000730994,world/life,0.3857142857142857
65515,alpha & omega,show me a purpose,1994,reggae,step mind walk spark grow burn desire theres flame brain contain burn inspire extinguish hold hose high put coke nose choke like unwatered roses dry inside casket close feel choose like rise give waste days prison trip like flip perfect bear wasn bear virgin description criminals perfect tattoo skin surprise work mortgage cop couch buy house loan doubt know cash stress daughter girl trade doberman world time world gotta choose time felt gonna lose human look face human look face star hand human human look face human star hand pick lock break chain think escape brain moments lose afraid recall word cause pain lose control kick door push floor notice face anymore look mirror stranger sure remove mask wall face change fence hard embrace block feel emotions erase sorry sorry hide sorry good time practice walk perfect stride play role like act time stage crowd know keep time explode begin end city life scar proof hand freeze time hand proof testify die cross sin lose know begin begin think second word clearly blur death birth alpha omega heart church thorne poke time question purpose fear separate need union hat human,190,0.000395726,0.3674597449451186,0.1177090606154203,0.044250146,0.000395726,0.000395726,0.000395726,0.1179875756994929,0.057386953,0.000395726,0.038110068,0.060497461,0.011955595,0.073597164,0.013086745,violence,0.3714285714285714
65516,los cafres,leggo mi hand,1994,reggae,leggo hand leggo hand leggo hand leggo hand leggo hand leggo hand babylon smoke stuff wrong get good meditation spread world acome ahold hand acan station acome ahold hand acan station leggo hand leggo hand leggo hand leggo hand leggo hand leggo hand babylon heal nation fight creation little seed little seed fight creation acome ahold hand acan station acome ahold hand acan station leggo hand leggo hand leggo hand leggo hand leggo hand leggo hand babylon heal nation fight creation little seed little seed fight creation acome ahold hand acan station acome ahold hand acan station leggo hand leggo hand leggo hand leggo hand leggo hand leggo hand babylon leggo leggo leggo leggo hand leggo leggo leggo leggo hand babylon leggo hand leggo hand leggo hand,127,0.000993049,0.2244781128403181,0.022432871,0.000993049,0.000993049,0.087609423,0.5887204290903902,0.000993049,0.000993049,0.000993049,0.031257035,0.000993049,0.000993049,0.000993049,0.032592496,romantic,0.3714285714285714
65517,cocoa tea,don't turn it off,1994,reggae,yeah special presentation feelin like blood rockin blue look pyru copacetic medics slide chuck heel kiss like slippers green like dorsey niggas yeah know blowin give height sippers switch darker tease bitch like partner kick leanin luck leave leave reintroduce increase kiss yeah fall fall ocean coastin ooooo slow motion slow motion slow motion turn cocoa loco butter soft wear beige wear crown moon bridge kid kick snits crips kick crips switch snitch fell slip go rinse ballin like ride bitch fuck want paint block maine nigga praise hophip fuck sucka fuck life shit life bigger crew bitch crew broomstick damn muslim twice country money,105,0.000877193,0.025183798,0.034622971,0.000877193,0.051583406,0.000877193,0.027491683,0.000877193,0.4165284693994789,0.000877193,0.1469981336342787,0.048695815,0.000877193,0.065531608,0.000877193,obscene,0.3714285714285714
65518,burning spear,hail h.i.m,1994,reggae,hail hail fari hail fari hail good hail hail food hail shelter hail clothe hail everythin everythin good hail fari hail fari rest hail light hail hail apology hail imperial majesty hail hail fari hail guidance hail protection hail providance hail good hail fari hail fari hail league wrong speak right iand hail hail fari hail fari hail good hail apology hail fari hail,64,0.004784689,0.192359767,0.004784689,0.1407420165263101,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.00478469,0.097584485,0.004784689,0.004784689,0.4975433942681545,feelings,0.3714285714285714
65519,burning spear,cry blood africans,1994,reggae,mind thing like foreparents blood africa blood blood africa blood blood blood africa invade africa say employ sister presumptious dare blood africa blood africa blood come foundation foundation foundation trouble blood africa blood invasion black blood river blood africa africa blood africa time african african come sing song africa blood wide feel feel africa continent blood fault trouble africa blood free africa blood african blood come time african african hold hand hand adain blood african trouble africa blood free africa blood blood blood blood blood blood blood blood blood blood blood blood blood africa blood come african blood sing songs blood hold hand hand blood,105,0.00075188,0.7119079263654634,0.00075188,0.033910407,0.00075188,0.021948791,0.024575881,0.00075188,0.00075188,0.067928392,0.00075188,0.00075188,0.079929997,0.00075188,0.035426437,violence,0.3714285714285714
65522,aswad,2 makes 1,1994,reggae,loop fuck dont know dont know dont bake dont work hard tell tell know wony adwuma wote faako sika akwadwor akwadwor mesee wayan sika denti naws wotena bgye girl hwan koraa wonso wontumi ngye girl shit fuck adwuma mpae sika sukuu kosua nimde nyansa kotu metri meyan sika fuck dont know dont know dont bake dont work hard tell tell know come know know gona blow bankroll moni balanciaga know money paper billionaire supra dupper mini talk benzo yeah zone yeah cool tell start downtown chase figure backbiters babylon hardworking high loop fuck dont know dont know dont bake dont work hard tell tell know outro real go life frescoba angla boys frescobandz charlieboi salute namarico studio number oneday know,120,0.001052632,0.001052632,0.001052632,0.001052632,0.042579596,0.057793334,0.001052632,0.4593980679983794,0.3707067468219365,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,obscene,0.3714285714285714
65525,lady saw,stab out the meat,1994,reggae,worldwide good fucka want unno unno hood catash unno unno link watch stab meat watch hear grind good fuck sweet stab meat stab meat bighood street stab meat watch time siddun fuck bring pain waan feel ride care dweet deal breed mention fuck go bout ways watch baby siddun long time starve fuck go tinight want stiff hard care dweet tear draw pussy watch dawg lady want stiff hard careless bwoy fuck waan suck bridge funny things want suck tell tongue bath ting watch tell pose fuck floor naam dats tell watch tell fuck suck lady suck suck suck care fuck brush fuck suit enuff cause funny things want suck burger ting hear watch pose fuck floor naam dats tell artical fucka bwoy watch suckesha bridge,126,0.049190271,0.000762777,0.000762777,0.023711839,0.000762777,0.000762777,0.016663696,0.1825942511909978,0.5458168545672725,0.000762777,0.000762777,0.000762777,0.000762777,0.032858841,0.068228817,obscene,0.3714285714285714
65529,capleton,chalice,1994,reggae,bieber mean woods jealous drink young thug bieber weeknd acquaint code electronica xxyyxx childish gambino sober jazz cartier quartzlike crazy chal gazi peace catharsis gomez whiss imagine amir good partynextdoor weeknd tell friends remix black chiney majid riddim buddz like remix buddz prescription remix care rihanna kravitz away vybz kartel black chiney remix energy riddim future freak riddim jigsy gimme weed leftside punani riddim vershon real life sound black chiney black chiney black chiney fuck truffle butter riddim aidonia pussy drop riddim vybz kartel speedometer capleton chalice sound hotline bling riddim sizzla sound mavado world black chiney nasty freestyle remix vybz kartel floss young city vybz kartel sremmurd riddim vybz kartel million morning future commas riddim buju banton crazy talk barrington murderer shabba rank shoot fireshine criss foxy yeah cent gangsta riddim mavado gully bounty killer scare bounty killer black chiney remix bout riddim vybz kartel partynextdoor recognize riddim black agony sizzla rise occasion sizzla days stephens pity sound buju banton driver black chiney collia buddz come black chiney kodak black skrilla fetty boomin nightcrawler travi partynextdoor kehlani freestyle,179,0.001144165,0.3799341797381098,0.153170837,0.001144165,0.023037822,0.001144165,0.001144165,0.001144165,0.2079652541475772,0.001144165,0.070901241,0.001144165,0.068548979,0.001144165,0.04894416,violence,0.3714285714285714
65530,big mountain,time has come,1994,reggae,time come test mankind live better reach crucial time dicker differences fee pain retain positive follow gods message remember time go peace rule remember mighty word gods messengers messagers generation precious sign visitation messengers generation precious sign visitation brother work hard light arrogant disregard love advice remember time go peace rule remember mighty word listen word scriptures inside conscience open wide fightin return messagers generation precious sign visitation messengers generation precious sign visitation stilll time stop sufferin stop slaughter innocent children peace gaza peace bosnia believers time great sufferin,89,0.001052632,0.001052632,0.4344048797746505,0.1337625185215833,0.001052632,0.001052632,0.023170584,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.318603008,0.001052632,0.031986411,world/life,0.3714285714285714
65531,christafari,inside burning,1994,reggae,spidada spop spop spaba daba spop spop spoba doba spop spee repeat lord look dark twist picture father hand horizon rest door light candle burn straight floor inside burn flameburn away quick release take inside burn soul flicker fade strong feel foundation lay tear fence live kick doors lord abide tear wide open till leave pour live inside,58,0.001349528,0.4371235680642711,0.001349528,0.001349528,0.001349528,0.058688113,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.1273034770050718,0.032969606,0.3250218476964993,0.001349528,violence,0.3714285714285714
65534,burning spear,african teacher,1994,reggae,teach teach teach teach teacher teach amharic teacher teach teach teach teach teacher teach african teacher late early absent present bench like bright bright bright bright bright bright bright bright african teach culture teach teach teach teach teacher teach amharic teacher admit school finish reach soil africa teach african teachers teach african teachers teach teach teach teach teacher teach amharic teacher teach teach teach teach teacher teach amharic teacher right teach amharic like teach african african teacher right like bright bright bright bright brighter bright bright bright bright bright bright like teach african teacher teacher teach amharic teacher right teacher amharic teacher african teacher teach amharic teacher teach like bright bright,111,0.000785546,0.000785546,0.5385157887249762,0.0538598,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.3478909328947094,0.000785546,0.000785546,0.000785546,world/life,0.3714285714285714
65536,sanchez,are you still in love with me,1994,reggae,picture yesterday know laugh rain remember remember turn away start lose survive leave tonight lose survive believe somebody inside everytime close eye imagine live turn away start lose survive leave tonight lose survive,33,0.001644737,0.001644737,0.3105088185679746,0.074896929,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.4508937912823294,0.03363925,sadness,0.3714285714285714
65539,bounty killer,see you no more (2004),1994,reggae,things gwan receive things gwan junglist kill dozen wicked kick informer door blaze copper bullet ceiling floor murder murder bout satisfy waan kill diss somebody dead sure blood bottle skull bore diss murder kill ignore things gwan receive things gwan tivoli kill dozen wicked informer cyan dwell gunshot grab nozzle ring like go station tell mouth mussi death smell gonna send hell tell diss black talon gonna send hell miss ghost miss channel deport body barrel things gwan receive things gwan seaview kill dozen sick head heart mell head bus like informer life invest sell murder satan think heaven live hell attack know place corral drink wine drink sorrel things gwan receive things gwan waterhouse kill dozen wicked kick informer door blaze copper bullet ceiling floor murder murder bout satisfy waan kill diss murder somebody skull gonna bore murder informer ignore waterford portmore things gwan receive things gwan dunkirk kill dozen wicked informer cyan dwell gunshot grab nozzle ring like go station tell mouth mussi death smell gonna send hell tell diss black talon gonna send hell miss ghost miss channel deport body barrel things gwan receive things gwan,189,0.00055991,0.4158036455781795,0.00055991,0.00055991,0.00055991,0.00055991,0.00055991,0.2434364736632674,0.00055991,0.00055991,0.1439917933102197,0.00055991,0.039061135,0.012275208,0.07881563,violence,0.3714285714285714
65540,herbs,home grown,1994,reggae,want boyfriend send away like want girlfriend tie threaten tell want want want second best wait long want second satisfy pretend content boyfriend leave call cheat cheat want second best wait long want second feel want second best wait long want second want second best wait long want second,49,0.00122399,0.00122399,0.00122399,0.380929365,0.00122399,0.00122399,0.00122399,0.2356479006897434,0.00122399,0.00122399,0.00122399,0.00122399,0.028591992,0.048211828,0.00122399,night/time,0.3714285714285714
65542,christafari,come children,1994,reggae,time tear hide place secrets live feel grow childhood fade build wall complicate deep inside cry lonely child come children want come come rest father arm come children want come eternal fall asleep father arm come come come come children calm heart free harm come return quiet place free live sweet embrace quest peace shelter hearts rest hold chain build pain trust come enter time begin child deep soul,69,0.1620296712028655,0.000892061,0.1411609840528448,0.000892061,0.000892061,0.000892061,0.054907608,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.2704843157661895,0.3248976510618364,0.000892061,sadness,0.3714285714285714
65547,shinehead,keep on,1994,reggae,punks teds national natti dreds mods rockers hippies skinheads fight till dead hypocrite piece bullshit hand feed donkey jerk watch work everybody aggravation fight street station master racial masturbation cause national frustration soldier hypocrite piece bullshit hand feed donkey jerk watch work everybody,43,0.003095975,0.634806417,0.003095975,0.003095975,0.1868575780415264,0.1288003992786399,0.003095975,0.003095975,0.003095976,0.003095975,0.003095976,0.003095975,0.003095975,0.003095975,0.003095975,violence,0.3714285714285714
65548,shinehead,me and them,1994,reggae,need badass like good actor improvise everybody criticize talent know hash estalgic punch line knock hook leave shake better duck cover raise moguls mother lose morals word wise grind try deal real hold psyche clothe logo cause get hoe shallow deeper try grab hold spirit bring dark shackle roar swank trill beast coast know deal real pair raybans hide pride inside eye group black kid swank till demise spit blood crips see nigga melon split fish chip bitch live come cypher bros spit rhyme cooler dapper fresh ones come kick rhyme age hide color help lose prime kind criminal mind second pave road ones pave road personal say happen vanish probably wouldn miss kill softly kitchen utensil pride die cause stick mental heres young mind sharper splinter streets wheres colder winter gangsters thugs lurk heat hug block pitch yolo dip dodge cop try money come month government try smalll difference tryng feast knowledge help streets power heart strength mind grinder hold option start finish opposite stop rise grind shine head live alive punch line like ring,176,0.000531632,0.3765527811620543,0.000531632,0.000531632,0.000531632,0.000531632,0.044126847,0.1113273325850469,0.2654494442799445,0.011666051,0.1068843224458847,0.024205519,0.053939749,0.000531632,0.000531632,violence,0.3714285714285714
65551,cocoa tea,mek dem a gwan so,1994,reggae,introsean easy express yeah know neva miss whoa easy know waan girl dats boasy like coromreasy like baby keep come gwaan sweet love till break shes mood lewd oomon waan dude like play smooth waan ease dutty crew blue verso aiyyo blaow blaow stress yeah know roll neva doubt express feelin dealin shout coca yute need crowd alright forget figure muss free liquor gyal gwaan like like real killa stay bus vibe real coro verso easy anytime gspot gspot start get real shes beggin stop dont stop feelin like page everyday everyday leavin message night enjoy foreplay foreplay tonite waan verso grave digga stop hennessy paper pack booze root plan later pick chula mention cutta rater navigator park try room wouldn stop bus zipper tear shirt stuff frack get busy beamin doctor spock haffi spot coro verso easy page everyday everyday leavin message night enjoy foreplay foreplay tonite waan corox,150,0.02511358,0.023421318,0.000730994,0.03709011,0.074567092,0.000730994,0.041718211,0.069878041,0.4389331455440594,0.023995266,0.000730994,0.000730994,0.02967002,0.032143697,0.000730994,obscene,0.3714285714285714
65553,capleton,equal rights,1994,reggae,equal right justice rise fall tell boom gonna nuff true gonna slew yaaaw think live small world wicked think live small world think live small world tough think live alright come shall stand wicked fiyah gettin come escape come shall hand bomb bayonnettes bullets come emperor selassie shall rise ghetto yute outta slum face evil human race things place away space true owna judgement taste caan escape sadness send people smile face escape today caan escape tomorrow sure anytime borrow sure dont life sorrow sure lead straight like arrow sure brain push borrow sure coke parro yeah sure meditation narrow judgement waan tell sumpn remain hail rastafari watch go flame innocent go drain shackle chain wash brain gun cocaine sick lame alright,122,0.000657895,0.2563768339278254,0.3171006554389654,0.000657895,0.015091071,0.000657895,0.000657895,0.140708949,0.051523042,0.000657895,0.000657895,0.032292646,0.096791116,0.000657895,0.000657895,world/life,0.3714285714285714
65554,burning spear,follow marcus garvey,1994,reggae,follow follow follow follow foot step follow come yesy true follow come come follow follow follow follow follow foot step follow commit crime right follow follow follow follow follow foot step follow come follow follow follow follow foot step follow disobey grand mother obey gandfather follow follow come follow follow follow follow foot step follow forward readt ready wait follow come word true right follow follow follow follow follow follow follow,71,0.088669965,0.8360619390030031,0.000835422,0.045789432,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.016947335,0.000835422,0.000835422,violence,0.3714285714285714
